2024-02-23 18:02:52,480 INFO    StreamThr :69852 [internal.py:wandb_internal():86] W&B internal server running at pid: 69852, started at: 2024-02-23 18:02:52.479313
2024-02-23 18:02:53,306 INFO    HandlerThread:69852 [interfaces.py:finish():202] Joined cpu monitor
2024-02-23 18:02:53,306 DEBUG   SystemMonitor:69852 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-23 18:02:53,306 INFO    HandlerThread:69852 [interfaces.py:finish():202] Joined disk monitor
2024-02-23 18:02:53,359 INFO    HandlerThread:69852 [interfaces.py:finish():202] Joined gpu monitor
2024-02-23 18:02:53,359 INFO    HandlerThread:69852 [interfaces.py:finish():202] Joined memory monitor
2024-02-23 18:02:53,360 INFO    HandlerThread:69852 [interfaces.py:finish():202] Joined network monitor
2024-02-23 18:02:53,360 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:53,360 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-23 18:02:53,360 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 3
2024-02-23 18:02:53,360 DEBUG   SenderThread:69852 [sender.py:send():382] send: stats
2024-02-23 18:02:53,360 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:53,360 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-23 18:02:53,361 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:53,361 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-23 18:02:53,361 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 4
2024-02-23 18:02:53,361 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:53,361 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-23 18:02:53,361 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:53,361 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-23 18:02:53,361 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 5
2024-02-23 18:02:53,361 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:53,361 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-23 18:02:53,361 DEBUG   SenderThread:69852 [sender.py:send():382] send: summary
2024-02-23 18:02:53,362 INFO    SenderThread:69852 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-23 18:02:53,362 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:53,362 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-23 18:02:53,362 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 6
2024-02-23 18:02:53,362 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:53,362 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-23 18:02:53,362 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:53,362 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-23 18:02:53,364 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: status_report
2024-02-23 18:02:53,503 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 7
2024-02-23 18:02:53,503 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:53,503 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-23 18:02:53,504 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:53,504 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-23 18:02:53,639 INFO    wandb-upload_0:69852 [upload_job.py:push():131] Uploaded file C:\Users\nhcla\AppData\Local\Temp\tmp23oj2_iqwandb\yjnrfr39-wandb-metadata.json
2024-02-23 18:02:53,927 INFO    Thread-16 :69852 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\config.yaml
2024-02-23 18:02:53,927 INFO    Thread-16 :69852 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\requirements.txt
2024-02-23 18:02:53,927 INFO    Thread-16 :69852 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\output.log
2024-02-23 18:02:53,927 INFO    Thread-16 :69852 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\wandb-metadata.json
2024-02-23 18:02:53,927 INFO    Thread-16 :69852 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\wandb-summary.json
2024-02-23 18:02:54,145 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-23 18:02:55,300 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 8
2024-02-23 18:02:55,300 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: poll_exit
2024-02-23 18:02:55,300 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:55,301 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-23 18:02:55,301 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:55,301 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-23 18:02:55,301 INFO    SenderThread:69852 [job_builder.py:build():296] Attempting to build job artifact
2024-02-23 18:02:55,301 INFO    SenderThread:69852 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-23 18:02:55,327 INFO    SenderThread:69852 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-23 18:02:55,347 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 9
2024-02-23 18:02:55,348 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:55,348 DEBUG   SenderThread:69852 [sender.py:send():382] send: artifact
2024-02-23 18:02:55,348 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-23 18:02:55,939 INFO    Thread-16 :69852 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\output.log
2024-02-23 18:02:56,160 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-23 18:02:56,418 INFO    wandb-upload_0:69852 [upload_job.py:push():86] Skipped uploading C:\Users\nhcla\AppData\Local\wandb\wandb\artifacts\staging\tmp9ihjaexz
2024-02-23 18:02:56,662 INFO    wandb-upload_1:69852 [upload_job.py:push():89] Uploaded file C:\Users\nhcla\AppData\Local\wandb\wandb\artifacts\staging\tmppi0q6o5k
2024-02-23 18:02:57,643 INFO    SenderThread:69852 [sender.py:send_artifact():1494] sent artifact job-https___github.com_Joeyjdl_Rocket-League-Bots.git_Training.py - {'id': 'QXJ0aWZhY3Q6NzI5ODc5NjA2', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MjM5MjkyNw==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzI5ODY5MTk4', 'versionIndex': 0}}}
2024-02-23 18:02:57,643 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:57,643 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-23 18:02:57,643 INFO    SenderThread:69852 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-23 18:02:57,956 INFO    SenderThread:69852 [dir_watcher.py:finish():388] scan: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files
2024-02-23 18:02:57,957 INFO    SenderThread:69852 [dir_watcher.py:finish():402] scan save: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\config.yaml config.yaml
2024-02-23 18:02:57,957 INFO    SenderThread:69852 [dir_watcher.py:finish():402] scan save: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\output.log output.log
2024-02-23 18:02:57,958 INFO    SenderThread:69852 [dir_watcher.py:finish():402] scan save: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\requirements.txt requirements.txt
2024-02-23 18:02:57,959 INFO    SenderThread:69852 [dir_watcher.py:finish():402] scan save: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\wandb-metadata.json wandb-metadata.json
2024-02-23 18:02:57,959 INFO    SenderThread:69852 [dir_watcher.py:finish():402] scan save: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\wandb-summary.json wandb-summary.json
2024-02-23 18:02:57,960 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 10
2024-02-23 18:02:57,960 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: poll_exit
2024-02-23 18:02:57,961 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:57,961 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-23 18:02:57,962 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:57,962 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-23 18:02:57,962 INFO    SenderThread:69852 [file_pusher.py:finish():172] shutting down file pusher
2024-02-23 18:02:58,190 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-23 18:02:58,190 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: poll_exit
2024-02-23 18:02:58,308 INFO    wandb-upload_1:69852 [upload_job.py:push():131] Uploaded file C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\output.log
2024-02-23 18:02:58,341 INFO    wandb-upload_0:69852 [upload_job.py:push():131] Uploaded file C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\config.yaml
2024-02-23 18:02:58,371 INFO    wandb-upload_2:69852 [upload_job.py:push():131] Uploaded file C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\requirements.txt
2024-02-23 18:02:58,379 INFO    wandb-upload_3:69852 [upload_job.py:push():131] Uploaded file C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\files\wandb-summary.json
2024-02-23 18:02:58,593 INFO    Thread-15 :69852 [sender.py:transition_state():617] send defer: 11
2024-02-23 18:02:58,593 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:58,593 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-23 18:02:58,593 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:58,593 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-23 18:02:58,593 INFO    SenderThread:69852 [file_pusher.py:join():178] waiting for file pusher
2024-02-23 18:02:58,594 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 12
2024-02-23 18:02:58,594 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:58,594 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-23 18:02:58,594 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:58,594 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-23 18:02:58,594 INFO    SenderThread:69852 [file_stream.py:finish():595] file stream finish called
2024-02-23 18:02:58,724 INFO    SenderThread:69852 [file_stream.py:finish():599] file stream finish is done
2024-02-23 18:02:58,724 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 13
2024-02-23 18:02:58,724 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:58,725 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-23 18:02:58,725 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:58,725 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-23 18:02:58,725 INFO    SenderThread:69852 [sender.py:transition_state():617] send defer: 14
2024-02-23 18:02:58,725 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: defer
2024-02-23 18:02:58,725 INFO    HandlerThread:69852 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-23 18:02:58,725 DEBUG   SenderThread:69852 [sender.py:send():382] send: final
2024-02-23 18:02:58,725 DEBUG   SenderThread:69852 [sender.py:send():382] send: footer
2024-02-23 18:02:58,725 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: defer
2024-02-23 18:02:58,725 INFO    SenderThread:69852 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-23 18:02:58,725 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-23 18:02:58,725 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: poll_exit
2024-02-23 18:02:58,727 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-23 18:02:58,728 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: server_info
2024-02-23 18:02:58,728 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: get_summary
2024-02-23 18:02:58,728 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-23 18:02:58,728 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: server_info
2024-02-23 18:02:58,728 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: job_info
2024-02-23 18:02:58,862 DEBUG   SenderThread:69852 [sender.py:send_request():409] send_request: job_info
2024-02-23 18:02:58,862 DEBUG   HandlerThread:69852 [handler.py:handle_request():146] handle_request: shutdown
2024-02-23 18:02:58,863 INFO    HandlerThread:69852 [handler.py:finish():869] shutting down handler
2024-02-23 18:02:59,738 INFO    WriterThread:69852 [datastore.py:close():296] close: C:\Users\nhcla\Documents\Uni\Machine Learning\Rocket-League-Bots\wandb\run-20240223_180252-ipwoi3ah\run-ipwoi3ah.wandb
2024-02-23 18:02:59,863 INFO    SenderThread:69852 [sender.py:finish():1572] shutting down sender
2024-02-23 18:02:59,863 INFO    SenderThread:69852 [file_pusher.py:finish():172] shutting down file pusher
2024-02-23 18:02:59,863 INFO    SenderThread:69852 [file_pusher.py:join():178] waiting for file pusher
